Groups:,score,alive,bytes,rate
11try,0.0,4.167937312700578,0.0,0.0
shooterA,1.0,4.167966813395621,3.494242262935132,0.0010598527

Warriors:,score,alive,bytes,rate
11try1,0.0,4.167937312700578,0.0,0.0
11try2,0.0,2.5728716022004803,0.0,0.0
shooterA1,0.0,3.652149605401653,3.176516650761878,0.001672388
shooterA2,1.0,4.167966813395621,3.2092897755763086,5.499117E-4
